run_id,request_msg_id,uav_id,ugv_id,role,outcome,failure_reason,request_time,decision_time,dock_start_time,charge_end_time,terminal_time,decision_latency_ms,waiting_time_ms,charge_duration_ms,effective_wait_ms,charge_completed,request_battery,start_battery,end_battery,energy_recovered,preempted_flag,preempt_count,decision_policy,decision_priority,decision_tte_sec,decision_score,decision_rank_index,decision_queue_size,decision_ctrl_pdr,decision_ctrl_delay_mean_ms,decision_ctrl_delay_p95_ms,decision_ctrl_drop_reasons
ugv_fcfs,uav2_charge_req_9856,uav2,ugv_1,0,TIMEOUT,NO_DECISION,1.77182e+09,0,0,-1,1.77182e+09,-1,-1,-1,30186.8,false,31.7089,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_fcfs,uav3_charge_req_11850,uav3,ugv_1,0,STARTED,,1.77182e+09,1.77182e+09,1.77182e+09,1.77182e+09,1.77182e+09,7440.43,7987.42,234115,7987.42,true,35.2269,32.5126,100,67.4874,false,0,fcfs,0,65.7042,67.1922,0,1,0.957447,496.91,2514.75,WEATHER_DROP:16
ugv_fcfs,uav2_charge_req_10308,uav2,ugv_1,0,ROUTING_DROP,WEATHER_DROP,1.77182e+09,1.77182e+09,0,-1,1.77182e+09,8918.13,-1,-1,2006.38,false,32.5607,-1,-1,-1,false,0,fcfs,0,61.3171,69.3843,0,1,0.958333,545.319,2512.58,WEATHER_DROP:13
ugv_fcfs,uav1_charge_req_9851,uav1,ugv_1,0,STARTED,,1.77182e+09,1.77182e+09,1.77182e+09,1.77182e+09,1.77182e+09,9243.67,10088.3,215866,10088.3,true,41.1948,38.2597,100,61.7403,false,0,fcfs,0,77.1077,61.4662,0,1,0.959459,530.029,2509.56,WEATHER_DROP:14
ugv_fcfs,ch1_charge_req_10068,ch1,ugv_1,1,STARTED,,1.77182e+09,1.77182e+09,1.77182e+09,1.77182e+09,1.77182e+09,315.328,1000.82,340047,1000.82,true,18.5835,18.3392,100,81.6608,false,0,fcfs,1,74.3339,86.4459,0,1,0.96,522.688,2508.05,WEATHER_DROP:14
ugv_fcfs,uav3_charge_req_1235,uav3,ugv_1,0,ROUTING_DROP,WEATHER_DROP,1.77181e+09,0,0,-1,1.77181e+09,-1,-1,-1,4026.11,false,35.6315,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_fcfs,uav2_charge_req_10860,uav2,ugv_1,0,STARTED,,1.77182e+09,1.77182e+09,1.77182e+09,1.77182e+09,1.77182e+09,416.72,992.931,238025,992.931,true,31.7364,31.4169,100,68.5831,false,0,fcfs,0,63.4728,68.3045,0,1,0.961039,508.677,2505.02,WEATHER_DROP:14
ugv_fcfs,uav1_charge_req_7497,uav1,ugv_1,0,ROUTING_DROP,WEATHER_DROP,1.77182e+09,1.77182e+09,0,-1,1.77182e+09,11942.1,-1,-1,9011.67,false,42.0039,-1,-1,-1,false,0,fcfs,0,80.2574,59.9165,0,1,0.947368,565.995,3200.71,WEATHER_DROP:10
ugv_fcfs,ch1_charge_req_5229,ch1,ugv_1,1,STARTED,,1.77181e+09,1.77181e+09,1.77181e+09,1.77181e+09,1.77181e+09,263.282,964.284,339938,964.284,true,18.447,18.1765,100,81.8235,false,0,fcfs,1,73.7881,86.5782,0,1,0.925,381.572,2490.96,WEATHER_DROP:5
ugv_fcfs,uav1_charge_req_6128,uav1,ugv_1,0,STARTED,,1.77181e+09,1.77181e+09,1.77181e+09,1.77181e+09,1.77181e+09,12705.3,13011.2,216895,13011.2,true,42.1718,38.0449,100,61.9551,false,0,fcfs,0,77.9921,61.0256,0,1,0.9375,523.326,2493.57,WEATHER_DROP:6
ugv_fcfs,ch0_charge_req_10741,ch0,ugv_1,1,STARTED,,1.77182e+09,1.77182e+09,1.77182e+09,1.77182e+09,1.77182e+09,519.962,1001.8,290926,1001.8,true,30.4302,30.1681,100,69.8319,false,0,fcfs,1,121.721,74.6185,0,1,0.961538,501.938,2503.51,WEATHER_DROP:14
ugv_fcfs,uav1_charge_req_5205,uav1,ugv_1,0,TIMEOUT,NO_DECISION,1.77181e+09,1.77181e+09,0,-1,1.77181e+09,133390,-1,-1,30363.1,false,43.0971,-1,-1,-1,false,0,fcfs,0,8.44787,95.8187,0,1,0.902439,381.572,2490.96,WEATHER_DROP:5
ugv_fcfs,ch0_charge_req_8760,ch0,ugv_1,1,STARTED,,1.77182e+09,1.77182e+09,1.77182e+09,1.77182e+09,1.77182e+09,497.209,1027.24,289967,1027.24,true,30.6431,30.3636,100,69.6364,false,0,fcfs,1,122.572,74.4047,0,1,0.952381,551.802,2624.07,WEATHER_DROP:11
ugv_fcfs,uav3_charge_req_10387,uav3,ugv_1,0,STARTED,,1.77182e+09,1.77182e+09,1.77182e+09,1.77182e+09,1.77182e+09,7387.13,7958.44,241063,7958.44,true,34.4894,31.7382,100,68.2618,false,0,fcfs,0,67.5732,66.257,0,1,0.9625,547.453,2920.81,WEATHER_DROP:14
ugv_fcfs,uav2_charge_req_4286,uav2,ugv_1,0,STARTED,,1.77181e+09,1.77181e+09,1.77181e+09,1.77181e+09,1.77181e+09,124.504,981.977,240987,981.977,true,32.799,32.4482,100,67.5518,false,0,fcfs,0,65.5981,67.2127,0,1,0.90625,399.45,2301.7,WEATHER_DROP:5
ugv_fcfs,uav2_charge_req_1956,uav2,ugv_1,0,TIMEOUT,NO_DECISION,1.77181e+09,0,0,-1,1.77181e+09,-1,-1,-1,30652.4,false,32.5731,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_fcfs,uav2_charge_req_11397,uav2,ugv_1,0,STARTED,,1.77182e+09,1.77182e+09,1.77182e+09,1.77182e+09,1.77182e+09,4924.7,5002.1,239071,5002.1,true,32.3868,30.8137,100,69.1863,false,0,fcfs,0,62.2495,68.917,0,1,0.963415,533.676,2722.75,WEATHER_DROP:15
ugv_fcfs,uav3_charge_req_2204,uav3,ugv_1,0,TIMEOUT,NO_DECISION,1.77181e+09,1.77181e+09,0,-1,1.77181e+09,34384.1,-1,-1,30335.4,false,34.2899,-1,-1,-1,false,0,fcfs,0,49.9698,75.2506,0,1,0.941176,565.633,3257.32,WEATHER_DROP:2
ugv_fcfs,ch1_charge_req_7817,ch1,ugv_1,1,STARTED,,1.77182e+09,1.77182e+09,1.77182e+09,1.77182e+09,1.77182e+09,282.693,989.392,339952,989.392,true,18.572,18.3249,100,81.6751,false,0,fcfs,1,74.2881,86.4552,0,1,0.948276,555.842,3099.81,WEATHER_DROP:10
ugv_fcfs,uav2_charge_req_11931,uav2,ugv_1,0,STARTED,,1.77182e+09,1.77182e+09,1.77182e+09,1.77182e+09,1.77182e+09,421.491,1000.04,239997,1000.04,true,32.2525,31.9325,100,68.0675,false,0,fcfs,0,64.505,67.7891,0,1,0.965116,538.452,2522.48,WEATHER_DROP:15
ugv_fcfs,ch1_charge_req_11609,ch1,ugv_1,1,STARTED,,1.77182e+09,1.77182e+09,1.77182e+09,1.77182e+09,1.77182e+09,2845.52,2997.28,344054,2997.28,true,18.6014,17.8422,100,82.1578,false,0,fcfs,1,72.3783,86.9388,0,1,0.965909,525.93,2520.27,WEATHER_DROP:15
