run_id,time,window_sec,window_generated,window_delivered,window_dropped,window_pdr,window_delay_mean_ms,window_delay_p95_ms,window_jitter_ms,ctrl_charge_req_generated,ctrl_charge_req_delivered,ctrl_charge_req_pdr,ctrl_charge_dec_generated,ctrl_charge_dec_delivered,ctrl_charge_dec_pdr
ugv_fcfs,1.77181e+09,10,41,30,8,0.731707,356.51,1879.28,383.699,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,41,27,8,0.658537,395.768,2388.86,558.324,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,41,26,8,0.634146,410.403,2558.46,579.807,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,43,26,6,0.604651,133.148,9.6177,275.4,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,44,28,5,0.636364,123.719,9.57594,254.822,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,46,30,3,0.652174,142.304,448.411,264.973,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,46,32,1,0.695652,133.653,368.574,273.655,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,44,31,1,0.704545,27.9418,6.69017,55.8337,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,44,32,0,0.727273,27.1654,6.54027,54.133,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,44,32,12,0.727273,27.0565,6.54027,53.9872,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,44,32,12,0.727273,27.0565,6.54027,53.9872,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,44,32,11,0.727273,27.1754,7.8627,54.2773,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,43,33,8,0.767442,26.4133,7.83303,52.8303,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,43,32,7,0.744186,27.4883,9.29835,55.0157,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,40,32,3,0.8,27.6046,9.29835,55.0001,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,37,29,2,0.783784,2.44047,7.95173,3.45359,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,37,28,1,0.756757,2.62942,7.98141,3.63358,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,36,26,1,0.722222,2.53279,8.04076,3.49777,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,35,26,0,0.742857,2.7342,9.88943,4.08602,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,35,26,0,0.742857,2.84159,9.88943,4.19574,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,36,26,10,0.722222,3.1161,9.88943,4.35386,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,36,26,10,0.722222,3.1161,9.88943,4.35386,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,37,28,9,0.756757,461.262,4175.63,241.766,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,38,29,8,0.763158,445.471,3855.46,461.883,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,38,31,6,0.815789,416.617,3215.12,431.107,0,0,-1,0,0,-1
