run_id,request_msg_id,uav_id,ugv_id,role,outcome,failure_reason,request_time,decision_time,dock_start_time,charge_end_time,terminal_time,decision_latency_ms,waiting_time_ms,charge_duration_ms,effective_wait_ms,charge_completed,request_battery,start_battery,end_battery,energy_recovered,preempted_flag,preempt_count,decision_policy,decision_priority,decision_tte_sec,decision_score,decision_rank_index,decision_queue_size,decision_ctrl_pdr,decision_ctrl_delay_mean_ms,decision_ctrl_delay_p95_ms,decision_ctrl_drop_reasons
ugv_edf,uav2_charge_req_2649,uav2,ugv_1,0,ROUTING_DROP,WEATHER_DROP,1.77184e+09,1.77184e+09,0,-1,1.77184e+09,5293.55,-1,-1,5.223,false,32.3475,-1,-1,-1,false,0,edf,0,61.3096,69.3734,0,1,0.944444,538.08,2644.6,WEATHER_DROP:4
ugv_edf,uav1_charge_req_7979,uav1,ugv_1,0,TIMEOUT,NO_DECISION,1.77184e+09,0,0,-1,1.77184e+09,-1,-1,-1,30269.6,false,40.9776,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_edf,uav2_charge_req_11962,uav2,ugv_1,0,STARTED,,1.77185e+09,1.77185e+09,1.77185e+09,1.77185e+09,1.77185e+09,390.168,997.527,238002,997.527,true,32.3036,31.9994,100,68.0006,false,0,edf,0,64.6073,67.7342,0,1,0.943182,516.513,2519.19,WEATHER_DROP:18
ugv_edf,uav3_charge_req_1664,uav3,ugv_1,0,STARTED,,1.77184e+09,1.77184e+09,1.77184e+09,1.77184e+09,1.77184e+09,4844.44,5080.39,230920,5080.39,true,34.6006,33.1182,100,66.8818,false,0,edf,0,66.8288,66.6199,0,1,1,190.655,1031.8,WEATHER_DROP:1
ugv_edf,uav2_charge_req_5971,uav2,ugv_1,0,ROUTING_DROP,WEATHER_DROP,1.77184e+09,0,0,-1,1.77184e+09,-1,-1,-1,4498.45,false,32.711,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_edf,ch1_charge_req_405,ch1,ugv_1,1,ROUTING_DROP,WEATHER_DROP,1.77184e+09,0,0,-1,1.77184e+09,-1,-1,-1,13003.6,false,18.5503,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_edf,ch0_charge_req_351,ch0,ugv_1,1,TIMEOUT,NO_DECISION,1.77184e+09,0,0,-1,1.77184e+09,-1,-1,-1,30688.5,false,30.5641,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_edf,uav1_charge_req_708,uav1,ugv_1,0,STARTED,,1.77184e+09,1.77184e+09,1.77184e+09,1.77184e+09,1.77184e+09,5037.29,5997.79,218974,5997.79,true,40.638,38.7064,100,61.2936,false,0,edf,0,78.0637,61.0178,0,1,1,516.853,1748.79,WEATHER_DROP:1
ugv_edf,ch0_charge_req_3511,ch0,ugv_1,1,ROUTING_DROP,WEATHER_DROP,1.77184e+09,1.77184e+09,0,-1,1.77184e+09,15101.8,-1,-1,6543.52,false,30.5112,-1,-1,-1,false,0,edf,1,106.935,78.4215,0,1,0.96,569.677,2437.86,WEATHER_DROP:5
ugv_edf,uav1_charge_req_2515,uav1,ugv_1,0,ROUTING_DROP,WEATHER_DROP,1.77184e+09,1.77184e+09,0,-1,1.77184e+09,11534.2,-1,-1,11039.3,false,41.7949,-1,-1,-1,false,0,edf,0,78.0896,61.005,0,1,0.95,613.376,2754.35,WEATHER_DROP:4
ugv_edf,uav3_charge_req_732,uav3,ugv_1,0,STARTED,,1.77184e+09,1.77184e+09,1.77184e+09,1.77184e+09,1.77184e+09,2049.39,3011.44,235898,3011.44,true,35.7364,34.8623,100,65.1377,false,0,edf,0,70.307,64.8507,0,1,1,345.434,1543.66,WEATHER_DROP:1
ugv_edf,uav3_charge_req_268,uav3,ugv_1,0,STARTED,,1.77184e+09,1.77184e+09,1.77184e+09,1.77184e+09,1.77184e+09,55.999,1029.47,230022,1029.47,true,33.5485,33.6111,100,66.3889,false,0,edf,0,67.0971,66.4559,0,1,1,1030.82,1953.92,WEATHER_DROP:1
ugv_edf,uav1_charge_req_5048,uav1,ugv_1,0,ROUTING_DROP,WEATHER_DROP,1.77184e+09,0,0,-1,1.77184e+09,-1,-1,-1,11.7751,false,41.0568,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_edf,ch1_charge_req_1465,ch1,ugv_1,1,STARTED,,1.77184e+09,1.77184e+09,1.77184e+09,1.77184e+09,1.77184e+09,477.769,947.95,340999,947.95,true,18.3999,18.1262,100,81.8738,false,0,edf,1,73.5994,86.6465,0,1,1,232.026,1236.15,WEATHER_DROP:1
ugv_edf,uav3_charge_req_1210,uav3,ugv_1,0,ROUTING_DROP,WEATHER_DROP,1.77184e+09,0,0,-1,1.77184e+09,-1,-1,-1,4530.14,false,35.3708,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_edf,uav3_charge_req_1232,uav3,ugv_1,0,TIMEOUT,NO_DECISION,1.77184e+09,0,0,-1,1.77184e+09,-1,-1,-1,30786.5,false,35.3708,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_edf,ch1_charge_req_4488,ch1,ugv_1,1,ROUTING_DROP,WEATHER_DROP,1.77184e+09,1.77184e+09,0,-1,1.77184e+09,5031.5,-1,-1,6.16198,false,18.2858,-1,-1,-1,false,0,edf,1,67.5258,88.1208,0,1,0.970588,415.897,2235.96,WEATHER_DROP:6
ugv_edf,uav3_charge_req_5797,uav3,ugv_1,0,STARTED,,1.77184e+09,1.77184e+09,1.77184e+09,1.77184e+09,1.77184e+09,326.424,999.371,230978,999.371,true,33.4481,33.1335,100,66.8665,false,0,edf,0,66.8961,66.5842,0,1,0.9375,689.999,3740.44,WEATHER_DROP:10
ugv_edf,uav2_charge_req_7462,uav2,ugv_1,0,STARTED,,1.77184e+09,1.77184e+09,1.77184e+09,1.77184e+09,1.77184e+09,357.549,949.627,236892,949.627,true,31.8788,31.5851,100,68.4149,false,0,edf,0,63.7576,68.1561,0,1,0.925926,671.763,3406.4,WEATHER_DROP:11
ugv_edf,uav3_charge_req_11342,uav3,ugv_1,0,TIMEOUT,NO_DECISION,1.77185e+09,0,0,-1,1.77185e+09,-1,-1,-1,30070.1,false,34.3894,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_edf,uav2_charge_req_8551,uav2,ugv_1,0,STARTED,,1.77184e+09,1.77184e+09,1.77184e+09,1.77184e+09,1.77184e+09,5389.67,6005.76,242998,6005.76,true,32.1766,30.3992,100,69.6008,false,0,edf,0,63.1702,68.4554,0,1,0.935484,694.657,2871.94,WEATHER_DROP:12
ugv_edf,uav1_charge_req_8018,uav1,ugv_1,0,STARTED,,1.77184e+09,1.77184e+09,1.77184e+09,1.77184e+09,1.77184e+09,2574.88,3007.28,298988,3007.28,true,40.9776,14.2521,100,85.7479,false,0,edf,0,29.0879,85.7131,0,1,0.938462,660.688,2671.52,WEATHER_DROP:13
ugv_edf,ch0_charge_req_1580,ch0,ugv_1,1,ROUTING_DROP,WEATHER_DROP,1.77184e+09,1.77184e+09,0,-1,1.77184e+09,24740.4,-1,-1,13442,false,30.5662,-1,-1,-1,false,0,edf,1,97.8255,80.5711,1,2,1,209.009,1133.61,WEATHER_DROP:1
ugv_edf,uav1_charge_req_5093,uav1,ugv_1,0,STARTED,,1.77184e+09,1.77184e+09,1.77184e+09,1.77184e+09,1.77184e+09,5505.49,5965.76,285031,5965.76,true,41.0568,17.6118,100,82.3882,false,0,edf,0,35.0127,83.0436,1,2,0.97561,708.941,4057.14,WEATHER_DROP:9
