run_id,time,window_sec,window_generated,window_delivered,window_dropped,window_pdr,window_delay_mean_ms,window_delay_p95_ms,window_jitter_ms,ctrl_charge_req_generated,ctrl_charge_req_delivered,ctrl_charge_req_pdr,ctrl_charge_dec_generated,ctrl_charge_dec_delivered,ctrl_charge_dec_pdr
ugv_role_priority,1.77177e+09,10,11,8,0,0.727273,0.0210564,0.0336105,0.00833729,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,13,11,0,0.846154,0.0221034,0.036972,0.0098309,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,15,10,0,0.666667,0.0220802,0.037243,0.0103914,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,16,10,1,0.625,0.0220802,0.037243,0.0103914,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,14,8,1,0.571429,0.0204464,0.0323496,0.00701029,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,18,9,1,0.5,6.49479,34.9874,7.29087,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,17,15,0,0.882353,193.248,982.56,229.095,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,17,15,0,0.882353,193.255,982.56,287.967,1,1,1,0,0,-1
ugv_role_priority,1.77177e+09,10,19,15,0,0.789474,193.255,982.56,287.967,1,1,1,0,0,-1
ugv_role_priority,1.77177e+09,10,18,15,0,0.833333,193.255,982.56,287.974,1,1,1,0,0,-1
ugv_role_priority,1.77177e+09,10,16,14,0,0.875,207.057,988.897,310.125,1,1,1,0,0,-1
ugv_role_priority,1.77177e+09,10,18,15,0,0.833333,193.254,982.56,287.973,1,1,1,0,0,-1
ugv_role_priority,1.77177e+09,10,17,15,0,0.882353,121.837,860.402,139.098,1,1,1,0,0,-1
ugv_role_priority,1.77177e+09,10,15,14,0,0.933333,126.376,866.411,145.316,1,1,1,0,0,-1
ugv_role_priority,1.77177e+09,10,15,12,1,0.8,147.432,878.431,171.734,1,1,1,0,0,-1
ugv_role_priority,1.77177e+09,10,13,10,1,0.769231,0.0302595,0.0843034,0.028392,1,1,1,0,0,-1
