run_id,time,window_sec,window_generated,window_delivered,window_dropped,window_pdr,window_delay_mean_ms,window_delay_p95_ms,window_jitter_ms,ctrl_charge_req_generated,ctrl_charge_req_delivered,ctrl_charge_req_pdr,ctrl_charge_dec_generated,ctrl_charge_dec_delivered,ctrl_charge_dec_pdr
ugv_dynamic,1.77185e+09,10,0,0,0,-1,-1,-1,-1,0,0,-1,0,0,-1
ugv_dynamic,1.77185e+09,10,1,0,0,0,-1,-1,-1,0,0,-1,0,0,-1
ugv_dynamic,1.77185e+09,10,11,2,0,0.181818,3.73993,5.9366,4.88148,0,0,-1,0,0,-1
ugv_dynamic,1.77185e+09,10,15,4,0,0.266667,2.51644,5.56971,3.52794,0,0,-1,0,0,-1
ugv_dynamic,1.77185e+09,10,26,16,0,0.615385,507.877,2025.38,537.241,0,0,-1,0,0,-1
ugv_dynamic,1.77185e+09,10,33,21,0,0.636364,387.334,2025.27,403.164,0,0,-1,0,0,-1
ugv_dynamic,1.77185e+09,10,43,31,0,0.72093,392.976,2025.5,537.615,0,0,-1,0,0,-1
ugv_dynamic,1.77185e+09,10,48,34,0,0.708333,358.682,2025.43,489.255,0,0,-1,0,0,-1
ugv_dynamic,1.77185e+09,10,59,44,0,0.745763,278.209,2022.93,375.924,0,0,-1,0,0,-1
ugv_dynamic,1.77185e+09,10,64,49,13,0.765625,250.031,2019.04,336.919,0,0,-1,0,0,-1
ugv_dynamic,1.77185e+09,10,64,49,13,0.765625,250.031,2019.04,336.919,0,0,-1,0,0,-1
ugv_dynamic,1.77185e+09,10,73,57,13,0.780822,215.186,2012.8,288.933,0,0,-1,0,0,-1
ugv_dynamic,1.77185e+09,10,76,61,13,0.802632,201.181,2009.69,269.759,0,0,-1,0,0,-1
ugv_dynamic,1.77185e+09,10,72,57,10,0.791667,3.39293,11.8042,3.13723,0,0,-1,0,0,-1
ugv_dynamic,1.77185e+09,10,77,63,9,0.818182,3.31674,11.4152,3.08979,0,0,-1,0,0,-1
ugv_dynamic,1.77185e+09,10,71,58,6,0.816901,3.0125,9.66903,2.75433,0,0,-1,0,0,-1
ugv_dynamic,1.77185e+09,10,70,56,4,0.8,3.06445,9.90185,2.97706,0,0,-1,0,0,-1
ugv_dynamic,1.77185e+09,10,66,50,2,0.757576,2.92379,8.98818,2.44846,0,0,-1,0,0,-1
ugv_dynamic,1.77185e+09,10,65,50,1,0.769231,2.74305,8.65528,2.23322,0,0,-1,0,0,-1
ugv_dynamic,1.77185e+09,10,57,42,0,0.736842,2.23121,4.1467,2.23381,0,0,-1,0,0,-1
ugv_dynamic,1.77185e+09,10,55,39,16,0.709091,2.24305,4.35608,2.41056,0,0,-1,0,0,-1
ugv_dynamic,1.77185e+09,10,55,39,16,0.709091,2.24305,4.35608,2.41056,0,0,-1,0,0,-1
ugv_dynamic,1.77185e+09,10,51,34,15,0.666667,2.26882,4.87895,2.73039,0,0,-1,0,0,-1
ugv_dynamic,1.77185e+09,10,49,33,14,0.673469,2.38884,6.29028,3.06964,0,0,-1,0,0,-1
ugv_dynamic,1.77185e+09,10,46,32,11,0.695652,2.25711,5.14643,2.89779,0,0,-1,0,0,-1
ugv_dynamic,1.77185e+09,10,43,26,11,0.604651,2.24152,5.81164,3.18262,0,0,-1,0,0,-1
ugv_dynamic,1.77185e+09,10,41,25,9,0.609756,1.76538,4.12586,2.36695,0,0,-1,0,0,-1
ugv_dynamic,1.77185e+09,10,44,27,6,0.613636,1.817,4.11758,2.28665,0,0,-1,0,0,-1
ugv_dynamic,1.77185e+09,10,40,27,2,0.675,1.70144,4.00101,2.14988,0,0,-1,0,0,-1
ugv_dynamic,1.77185e+09,10,42,27,2,0.642857,1.82961,4.13397,2.32191,0,0,-1,0,0,-1
ugv_dynamic,1.77185e+09,10,42,29,1,0.690476,1.83831,4.12336,2.39158,0,0,-1,0,0,-1
ugv_dynamic,1.77185e+09,10,43,30,13,0.697674,1.74539,4.03006,2.19031,0,0,-1,0,0,-1
